T1,T2,T3,T4,T7,T9
zS2eLOujp1du68UHiNgvxPtLYBrLBGq5v9N+DGUQOEk=,LZJj2kTCxCjf7VKIbwaPzGQCcvNtc1IpvUfjTROw8Is=,Iqay6F5fUDVQK50KJTcKM2ysjwx6R/f0qKLJUyZE6io=,qG93TPHGC9+OAnWg8Foo2lKmg36xh8lvM/JvctrQmqo=,i1XFoTyXC+d5y/Lnt703Qcfp3nYuV7n0mjOXnP8uyWM=,H0TNQwA2VUP1q/fW183gekFIgct7UZOJCZOkkFSC8ME=
InhOh05MBEs1748hlf3B0bRyE778gSxlsVLwwsaGBCM=,NiOBqxdKVfoJ6lPnvgiO/w7a4mNvDHLy91UzsDbQox8=,4H/fSy8KI+xOqhZ5MTK2KWe+aWI3YKxbuIDGzho4SQQ=,Y1tFez/tEs52/vj8LFrL1LDfka3daNDOleKpg0d0Oi0=,eGIzMRRndVFUffu9vPwHj/jRLWy+dMTvNPZNFdKDdEc=,uGkv6NbpNeDWd9GJUyvqBnUFs77NooV8b7qXsW4WPX0=
7VAx/6dPWUJPvHdVYtTcjS30TH2cZ1YyWgZWoD9uhpo=,6EX7zXEK6Gc10Iuo44BojeXAZ/Im43C0gZmO25afIkY=,a+64hyi9l0Y8a8wY+1FNrqt9RjBM2AEA2ZwHtUjbJoo=,BlaWfKDCPwwHMq8ecRkGuAQX5bFt1LxyqyaeO3ALLAA=,MoPMupLxAphUW4f25t6vLNEP0EJVYbykmG1w1eWzbgA=,9MvTf+9nEslrKp1IWC2XBk11V3ozHY7V031EgLWNSA0=
YTG+9fXiESIITY1jYpvc/CDJ2KhWgYnb/Zry8er+wao=,Conxs0aYsgsA1ZXKlzAwEUdHq2zyJsD2VCL783h9VBo=,68a/r/+YzrWn2A9YMa/VTWPUE5bBqL1MghmuuHwI46w=,wp8VoD2VWKy69aDHRm8RMCRBhlZDKklcrIzy9CP+5Rw=,H/XMUpnfQ/SPdmfjqohLzeSV8liuN3tgMwwSAAscxrU=,ZUNDOW3PI9sdxSZqO1c+SsRmGVWJyGRqKqPXG76jLIc=
pYvF4BY6CtaUZMN566EnmBUVwlMUphCcJX37eAU4/no=,8io3Ni7hxjEdcxhF78qiR6B4STkYF0xisYfSCwmuwwA=,xzkxivRjek6NE0XaSyfXTAmOD01lSU0/bzx7zzb7rzc=,uJ5rKt+9oNLMKtZ4c/Q16KcqkrRUFRtZPaqlFWFnHtg=,Rm9/pKrvyOxXPsR3JHwD+jFUaOl8A0an49EhRjXA+cI=,DhYcmnwPT2iJmkQkmKYWgNfKVH/JBulTMRRjdkyMZUY=
6mN8PRVl5jJty3R5VcXIvh2P7x7XYefLqsnAHlPaWRY=,wVsNCDGMvlqQNOvwCZqwexCuE5bCBz97kGsN7KwX+ok=,BYFloqi0SiPBDuqP6WBeBEjOfgoheQ4RBMFFjImZhPs=,0YeD1cNB3rMnbNB8MtvIEr8/E7oEMFYJWZFfpvAA5gk=,JqwU8bXZlCF3aQGp9Jfrl4pBp3a/HNHx3zvJGFspZ1E=,3G20f1eCZ+tglc7eF5wjy/bCc4ieR+2GAM2PyWMFbcc=
aTU1j/hc2KKi4MA2XVVEqTeCePZpxBTArTzrTi4q1Ss=,87PhWRP7hKkx+QpfbNkO4TCn5T/+Y/NNwiiqqNtpor8=,o2mHPDCnDKjQXrsGbVvFHwj5OUHmkDLdNC0BJwLpiGs=,nPmRD5JN/ppqEFcPYC3gQ0Evl9RRh7u8g7Bq1Yl22Ug=,z+TWWaQBBUZZoyWzKkYX5AYMr1uHoZqKQDjZ5NVuUl4=,q614lnL1nl/0KFB7V9+d6WSz1zaG0IvRIVEKT1fsOuA=
EHG+PjUDlOzEXYeoxKYLX/3UxC5AtobGQxMu2+xdlgk=,VypoM0frrs7bwdo8hiYP50OCZEXX9HAON04017lIdjs=,ULIPCofACCGH/AYXkT1f2yNIbAC/EU+Qu1FzrRBiSbE=,dhXrguYmGdFqEmI+Q1GVaMTyW/bv/PpyXHT2l+jRbqY=,sMedZpCN/kJUGDNu4xvBJ73HXN9HgSypaomT0A0gaoI=,dI1ernUV7nQ26VuSue0Eu9YnsEmogf5TACVTyUcWZDQ=
xyk9ZcHm2y2ItATYNMW8GhB4HLU1YB5DfY1rTn5faAI=,7UQJH4VHkwXnOioTiXL5x/lwNeKvKOsYg098Dkfd0nQ=,JbHP4LdalqPjaowvntvpU3S9z44DyX4A5avwDmFGF7E=,f0RSRut+sE507leS0t4EwqFji0Oz6qviPqEkjMWbylE=,scXG4gyMVKnJ5yHNcKkyv82W+51jNZJVmZiexwSSP70=,qzcNwEWY2Hmj/ruAIXsAZNcd1q8IdIE5yKBDplUrQrA=
r6sqoo9LpLBECUKXIsGICVQPStyXlAWoCc3FQSb92nQ=,zr5XKAcZgNqHLcmbzNnB1qqPNQ/lmn/fCof+XfYaUhI=,jKLhnfd+VC7IYYwCJgr5tTBHSUEev5VAyb4KTDUwi70=,8iRlk3FvR90xKUD6BRjh46PNHfcgajL+zDO2WmfDWRE=,P2scz131nvYfs4d7hAB1OIaeqz9Dm9eElcykEj/7rXM=,R0vx/c3vTykzYQygVXt5ziz6i4wWbniJYDMWEZMElig=
iwwN/kR5lkeBFSyNIJJi1prMu335/MrOmvFDvdnahPU=,ClSqEzVFfEpan0csfeGWKJuYfWbA8d0KGfms6Q5NVt4=,shZwFsD3R2JQs+5uggOLvZ+cNyJbnWpz0/xZEvHlTsI=,XmkYGoM9rw65jzZBx8yCENinjMPrxIOdRBRc1bwGjjA=,of18WAzXmsNC4FkYDQ4hBm/W/GG4QQevuLPPdnmDWbw=,Bzoi2xyaASjWs1QVcjyOy0RRSXAxyq3QCeSTlVG1CZ4=
l4YP4V6PRNZWBPDPhk9KPmN9/GFC6Hr9iRKQGQHbQzI=,KVZwc9mzjyhpIAE/mlEYzuSzXlsKrwiPSWXBTSONedA=,zNYgsVJ17/I21TMJbZnfesrku6GFWsvjhJsFUf/9O9c=,AUYZg2aC/Mj697paPx8/bWxRYQ/k2GeqFoXFhZSiJPU=,c4GMxkxrmN33VVk5IWf7LgDTSdmS/34qv8Wxrz5CT3s=,I814UKmqRrPrD31KlIzoNBsgkeLTGz7cBVAEmiFDGPU=
8VjkZGZTMvxNEeOWxP+jJXqmKl4v//HQiabluTnfxgo=,8v0t45RTpYjHEE0RawdoKccRX9ZCL4HESM3Dbp0t1pc=,X+ed0cIQND2v19BUTr0hvDr9wgqRyajH/3rRXOvwFrI=,OJsyig16D6t6MGo6rQ0yB/ywQGcA0pNxYPvTbM3shyc=,Rez8HFn1nqP/wwJR3GJmqC/cSN0NLRkO6pQpvNPBSkQ=,UsOQUimlxWgNpaVouOwb46TiHwJAuWGDcaJbgYkniEw=
PTaevjoNMPkHmzFCQR97YVeuh51Iot/FUPQFKBDRNQE=,maXOuKh7OusP1+rAqBPpSvpJ0gSqQ6hMbT7whzhYyJg=,2nvR8G8fp26pG0rGz1Ey3PQLEfkc3+2haToVhj4mBBQ=,9/fpDnIuZqFwvMYc6yMRJf5DTi4iQkv62Cuv9d8EF2Y=,/sT4jaCra7kLNTlMqDPrLcgB7ALVaQHZCdYBbmR4Tyg=,JISfiCwtj5orVXckagdelOVpivHeATsk2ks8a/VYBFQ=
m1/Y/SZOwH6fkmEjXaJ20fSaxHsrHCaZ6g11qhI1Zno=,5SFH++Iv9n+bcSXePlOigqb5mmofSEieX/+z0F+Bfd4=,Y7/BhQ6iw13iDyA28khXE1mg7fIIAQe9gDzdgjQQn7o=,unkLVqRvQUXCT3eELlbB1NOf3qar+gTf3LNOszsHC/w=,2ygeJGQXR4vkHjmZuI3MFErjdPVP+DGdMgVvveMb/kk=,ouYv0fKgw8oKlOKfX3QX76kyYjJ1nl+QhClvcxdqSKA=
nDL6lfHMYjZPxD2o6sGdqLR3B5/3b6NV44HhuwzgGTg=,6zjvrQ82Ba0u28bD4xStI55RP5WjqOV7UJn9h5spjIc=,jxib9GUpiFYWRq4uZKjfgXArcMBfRME75spJUIQ/Q2Y=,KUssgZxnBUA09U3hAafD5lRDLPdfWnNOl0rkVwDQwD0=,2E2Luszto4Zp1bAnzet+OpPtIvYwtI0nvGPDwBClnqY=,4mteM2JPLN1ikycHXfd9cXpbpbn65x9kGKVk4/Lc9Cs=
p10BLqCkj6Hom+/SWFPXI67HEpiIraMmxbvKrNGR4Js=,/idYepd4soKa6JKzDCnY6RnjtjswGIEwZLxEKWh+YwQ=,XSuSmv51PbZWuGLR5DyrDhHwMrQ7l8XjuxEOyiPHVKI=,EOcAv+WkzfnzaDYjWmS9RstBLcSKngJ9gzLcFe1gcFk=,9947mWYVt5h1US5yrdEvWAJ/Gy9tvSmBXer+S2L40Ew=,oozatYLGWLR8+CNHnjFS5wGCMQqwF/xAmBd4vJ4ZOSY=
3aJj14e3bXji836T+X7k70ymZKziDnQlK/SvkKtBAC0=,LqpQmBuuhPuBFPmJWHHNwyYBzB1+mbMyWrvLzw9R65o=,8yeeuR+eX/jpGxyggkzyf7EUHI9alZYIrE3QnfGd9iM=,fQ7/LaqSeXxtA6o7EkZg7MJjg+e7rvLeQj/f2qytyHk=,Fks3kZwQY1FVDc34sX6go7g0IH8r2qHLCIDIL9ONucY=,cchaHOy5T07BEXnKMm+0DvaChEKLVdJmQUv3E74WKcE=
jjXdEL/oVtaEtJNvDD1roUNVIS2pJD9rCrwQl7Zn2W4=,a8ZgMYAlYGtOAMszs4OAKYY+aRjJN20mGmX1AnsuIzg=,vhNufK5LUZwzW2oTpn5adbOqianaWJPilM5g9+c6zF8=,IFTw6M5r7mfUjn7RSJYsZplMHrRHPsgoHAiDG0YVqHM=,K8Og/qH5+Ty+zBZkl8Bd3iEUOh8A/OhlYsLyfqkHcmU=,Y4qZTp1SN+ZFneFrRDfZv32fx8b+7GDtrhpFT75OV3M=
k4krWMA+Zfa/WPSNigussaqD4FAjDxnny6Z9AxHDAGU=,X162anEd8DCyQwag6/mIZGnyYYpzw0dWOftUh1Pg3xU=,jXMHghHHoJgOnrT/M4MovCkbZYuGz0cDW+dEsddAxMo=,qc6EupmUdD3DXEBl0htwOUqGDxPCHDOii3fBWMI1NjA=,6WD6z35oVfwoAInS0meQJCkrmThuf8o3syJ2I5V3990=,4ORCyhS6DSO8SX4hN+zC1GpudUX+XtO2mIRi6NIBpMU=
QcAPPBk4Q/sbqDNOEMuni6wLoRx/krAiRaSv2XcN6OE=,xeSAMv11lKXiOMgLIK3bCLyM5VJ/yW0SOH5azZiwB9g=,8Wk2dg2saZjhq/KeNwf/69aLUiL+S5g1RnnjDfS+UAQ=,RrUKKs1Fe5lw0aZYAelLGrQFC9qGFuUKb8JqXSO3sbw=,IR0a0KAV3MirkEA8clWwjoYBVTC+D/KvWcxbTxAHglY=,JDkXiz4FcB7nBkf9cLFLQNOYXMeaRUf1EyxZ6M4EKLI=
LHQYenCD/fNDSaIiYNHkoozOkLR108dh6iY4ySfgMMU=,TFQ068LHNCYv7C7D/yeSaTbvBcLdQsOihMjLJ1hKuoY=,aHj8f0Vm/DH0JEtL3sUoyJhd6t/WqvmwNDdepTNkPJI=,IWXQgbFTMDR3GEx6DOfbM0rF5WKTe/COIRLwP9XTO4E=,pFpcunJlP+k6kIEojaxEX7fskUMWaxApJ8TACWmJmLE=,Kv/kEWGvN8GGkd0HkBrE2B+LiamX1lYfYER8tEKWiWo=
ap62HHSiMAUZxtca4U+kmKRm80oDfH5OCZMAnl4mrhA=,cTx9UCTwSwlRq8/kI9hsQngJ7smv83cJDTJS0Cw6BmM=,7gC0VK/2yKFScIYlVKmBQrunPv5Gh57UkXeBMwInKIM=,qK8lEsgoqemjOrdguAYZ6NIZHWuMnVXIisdbbGPv9SI=,qK8lEsgoqemjOrdguAYZ6NIZHWuMnVXIisdbbGPv9SI=,YIo9wKrN2Co7i1q+NFbfo8pto5/0pSoBKZCK5OjvlDs=
L1+REZkCa3XTEtWFQEAKuwIAHLsDJKR1D54nKN0+qhw=,XN0GYicE9fulq/+MAdKG9qtx+Ttav3DeJGkxQ22yDTw=,0cCaZCgItHGUfD31gAdAYDAjMvRJlnIbOlNIiRH7zxo=,/QxR9g0zH9mFYShTvbsdVTQi8r9F/jSIIFLPouGDZww=,OLywYtohRCaCXtOIwnnFnjwzGhNsnZNzCf+tcYIxRfs=,YaY6Yub+Hto5JwHejqEnRumsV7VST3iZ3Vsb4NqbH/E=
PgUmpvv52siqwW1V1QJE3G6HYIv8XpQhuJWTprHtzYo=,97/2nhEccDbaBKAqbsyUJ0mvnuGXlvHH9mg7DbqBSmY=,qti7cOfTtiAgdYRAqUTmRS2PT89wRJIQdtmV4xsN1gE=,igdE6tt2r63yW2eql+93O6ZnEKF+Ww9ghGN8BQhJq04=,Hke9dz3Y5ELNsmk/6xcCxwGHlVc+e2qZwm7UFU1WRio=,VwF0qOjhhyzn728akPu8PH80oHIlhSLaSaP/4gIxtus=
YXTCtBI1KENs2MTBqCT7RTR9pVi/JWDD39u0I1xuMbw=,XoD5m88LX7sa452qpQg22U0bnk81MgpF5OBsnEALeqw=,H9ELs/5a818ssS6oL/jC65H+pBdBiUH70xRmjQy4ThU=,j7wPEdxbb8u4sDF4i+bR/oZMZf682CmDg3TAjSFBUmI=,Q++SMMUg1pCvRxnfBWCy/aoRghei9nV8QLJ6BvVxrxs=,Pen8ZXnmFyeaf6467mwfahLpiGKqSn6c2J17G2ZIlOc=
uRxgmOaF3xKSHRHSOde5hV3fFLeGbrNpbaXTorH0r/M=,/OPmTfzGeKZ0rVwMenhdXoeRFTcjATkoZUkFZORgWpY=,ivqViKUshlCEzmYLd35YVzaVRlStrcuon0fdcNKyxeg=,u4RRYbaO3s38Yb6hTNsvJtes/jEjGie9wVDqrdWdNpI=,BkuozL9BSO8JIR43OtG5W6Qucrn1ce3mLzk9kn9qbLw=,Akt495QA+aOw9KgzfefqISMR7+vPuD3JLrh1qRRlgDk=
OiyFKFjmjo5q3WQrDHHMlaqtjo61BMrF8FCojOAtRr4=,9Q7Okbj2u1KI7RT7GInJzMAdU29EVPCldoXYT+JlMyc=,SHfLkIN8MltGTARvGxx7rVeEMRLvLKNaDPpqjUXtHUI=,HfiVybYmPoDJPh1TkoiqHQ4v93qWOJlcBZAvEZV35tY=,6H/D68ct058+rLVSS+V2PBl8O2kzzPI8PP7SNFyT25E=,1b2YmD0IVo1peNVUfGYHKoUea0g9gTLSRxH06Y+8q+0=
OaUujC2QvmZxD0mS4DiDqXR6fMKg1hMRcXjkRVGHHIg=,npFyuUtHCzb9uUH6yDXpEDO7Mhk2Qn6xwUPfFqYN5/E=,VB7TDuYyPmuyFeCm0FpNgtAYcCm+CefG3KvOt29gOGA=,RkO9uDidKI+l7qvEMfKtIuZtDbhh3Mju92wTfj3J6Gc=,ifYEIsWe2DvKitNJmXtEch0rDVB1jb+4rkM2gVnczNQ=,tRL4o++RaOtGmjbd8HbHF4zioRNHMr6xjKF5ofuk2/o=
HsJ568qQqXbbcBAhZ1nBa9y1H3O/3nJdoq8AXduJScY=,lTtE4+M4476kU3CqRVt2wXccKWkWTmXlDCDXYLIgdbc=,SlcRqCSjd4JChr9UUSmupwvPgmu2hIgEMc5Jq9EG/HU=,yGS5yyelPTHhfge5Z/aT7dlrbS/6qe/KKtPnJk4/z8Y=,x87e/eFG8k06EgKkFgZ3KwMUhrhN+WxkrzML5hlqZEI=,HIx4bB5epvVdv8IomrdC84Hm5Jmfw9Tnwvx03lp7x9U=
caicpMWLVqSaQXbrFHbWinyplCFD3wSj0cZ2VwpAWDQ=,KO2r4IL5fWHiPu0dsQK3bezNPPdYX0E6a1mEqfXfEQc=,nXp8ch2ZgK5esWT2R93pJqja1bPn5KS3Ttv3uK2x7Wc=,yPA68/03YKUXPokHWgKh4m/BuFWOoy0BMNOuadJbtEY=,Bj/OEGoG365w3sqwacpnez+6dy9Lp+rE98IPGIdDgbY=,CP+F5ZI3P/ZHYAP7r7fcUl+w7WOjEPjhan7hBw+zUuE=
3dPQt4T5XhDL9DBjrAVUhXoSAiyHo30umhCgsDBMzF4=,DFuprCdbPMTZ5KFkyFGPnAHL50R1UDAJAeGGZYqkuP8=,lLytO6Rf83/GpsKBY21P8NVUpK7ii94z/pWjZejjRig=,vOf3O40UWjH+P8DNYaaJZp4tYlbR8ymctcgFi7dH8Ns=,QQsrfhgIB1q7TVK2iBwf8Zpl0Zu80FBgQg4hyfCB+sA=,AV38HS+Kf2LHpzBFAmKloemVnE87gH4gTtQytpJUXj8=
WooW8LHV2pHjl+S3Lt0pbZtF+XUCLH/pWiyLq/9rqWY=,S0eLnQYUBM27s7Uj8uW4Q1/KXRDhGH6KYK+46vb1WoA=,5XziQKj4JLWzmRsl0xStA7izZ9wQrz8iTjZUsRapBps=,0QBJk4lTTbqb7X6BlbjvFQxdchJwv1zvqqwwmqt9V/c=,mcmprBNrd8WDlDxl+YW9oHhCjKx+wfYR2dNORBIn6VE=,6FtOIJB4Im1TWStIrk38G3c0diuNVmsfDYNNd8QvTWc=
B60xiTmAeMP+hAN3lCwvCYjs8SUiC/14Sxwx9uIi/fg=,lmColObecR/Ijkae0Aos3AUWFAJ0endTCA03PyOxKGU=,Kv8sjSh1/jZ7JeFRYI47kzM/YZcucryAVDoCMEpEeSg=,DypSyeAfEYfXmwyeD8n9pQDAb2x5jacMwGbI3y4AP7U=,UHuna9wZO3roJQQlZpGlSTWttkdUIXZK63utoRZeT1I=,+Ggb6403beHlaDd2gZux0HjUVMdGplbvGc44AV70tYE=
QuLsjuUVadcKMtHfsdu9WXshYux4jZ19hxgJLQ19Baw=,ZOAi9TN3SvvAB0niHC3V9MTzHzHhoVOcXS1TH8UGFm0=,T3SynpJPIxKJKJHGzohGFp6OasactmTdGzlTdmFWDUo=,tPx/EyyLEXNZu0NCDLtCqxdpTlIadSIz8N6jF4X0l8s=,u9Yo6R1rKyggVoPdKNFf4Qzvl5btjA++iPqSc/ijRI0=,OA+Ti3WfCHFK5fGaqDdWecuzMd4jd9rccBbi9alh5/M=
s/WtCSlofEN8R/Atg2ueVz3Jws1g20Uzf1sB2K/srxw=,YU9z/LUg0cidWLuL+jzjpHWFJAo+6yy5AoVKxZimRJI=,bKO5/EmlZZwoi6o7u3DJqQg4Qoebf2P5ypTgX/G/2Ak=,oy1o84bzdfv2HEmY+YRwdiDEdST4fjwInITz5dBD4bk=,vWQXZvw6k8xaYG4RJV8bjSF6MOVzAmDnrF/gh75aolU=,/uFrXg0d9QGq2OdsKGcOrTuzfN9nWiadvkoyLzcZcww=
tWSofjke45BYqTPVJNLKMFJH6+KkZ5S9V66uWcAey4g=,HP83frYYn59RRQHvKXDwfCfeuLdoRmper55HjVDc1AI=,Sg7UJzimkMQHOtvMkK/vOwJ4hYg0JaVqwFlVxT7YUuk=,TgsFCnkQgRntVLqc2vIFvyzoPLhE2CUzC3JpuYHLUh0=,R8+zFfn3RDX66eP4RR9v11rKj/OhDCv+SQ7Ij46VmnE=,ROOad3FParfGeTdCKeViPCObO4066dybalJJCzOH4P0=
fyLSRtkGOLd2d8PsbOW6EGi/yIUh+5aNGGfB8tXClfE=,GNTlSUNSwggVw/eatalJCclprlFVEb4JE1bSNNaxtoc=,lLfVKeVtPTMeLg6xD2t7zJycee91UxHl4Ga39bUyUYg=,8Vmi7LfbVm7Ru7OqO+xf0tvFG6WFt2lLmHr/ytn2gQk=,U7JFrAxEzM0m3OWmmSke9Ec3VM/sT4DhKx8gLD/gSfs=,acK05qDdZJX+z25GyuGL9gOUe0U+Az57EskIBMPjSaM=
/97yulQwc3UWK4hR+b/lCRV27LZF4KsxMRWaIKJwcGY=,tDdeEWmpm8TIi+E/LTBt8z2TKnP8XL/yPYSzZxQEjJA=,OIcrULU3gXSfkAsqXxRLd9XCGVXXhSbDseciX8aedjA=,h1EJzDeknF1dq2MHbysFCwUBe2AWl4HBGyX81x6O1dE=,B1jkst3lrQdQK/PqhaVVxrMW1PZjtiXeyZ9nM6izyHY=,wCtev10MkSaGJzuuYIuLRhdvxsVIECp9dgL6hARtaIc=
6ifUzYupA3yhN/XvlXTYX3sbJVir8/mG/0gJ1rMWZfA=,C6ZebL0MIudZ3jWFe9op/scRLcuGRSC3OqO5r1uSSdM=,S/AFfYeQDg7Db+eMoN1u+gm4Yyf98eMo0rQOGBSwgRI=,BmJpz4WvIWb69g5AsELNT/1/hQx+c5nc+sSmBrsCb/w=,1/FhOfp3T9qyjttefI3OnJPSjP11XWYr4Vug2tQyrGw=,JALNFjmr4XTb9CtaZQM6vIOc7oNzJVxfaLFFjm3vTrg=
ASgo2TpzBNEVLx9Z3DRD06fhD8WTVmROM9CJD7UTK/U=,e5TWrXOciwXd16FhgnxywJcyvvbsdkx3uMaZnmwSCZc=,F/aS7x1k1c29owzrb4WalT8RPXnYU3WgOVMA93byY3g=,fbskiooaUyYJjWEJ0a8uVEaTNJ1z/G1TOWemKb6o49s=,9pNT/ao4CBtlZz1WgrvrQrT6vz1nqRgMFNaEltnYqsE=,QkIEdh/WJPNy1GGlxSTqzcqlMP72GXjU7VFJ0yRJbrQ=
0qYSmysj6on5mmo/0HHwpZ7Xv5n+qGmnFNZMw5GyG+M=,WBwtCarZI2AxxopbV6YTM58xezM3s7xRBHPfw3YVyuk=,JoAcUcAaYhexH3IYcnndTUCt1sTxEbUIeSY8J04YU90=,VdYjsaBEByJXSnur2W0STFpEJL1tpTHB9M31ltmETnk=,cwbEtKnYlaBICrXtO0t2mpIIhQ8OX1XpldZCns+v+Uc=,EWSdNzO2kToq6uHHNv3y+CKay0Z530rvXE5gBLYHT3U=
5OzIhy075C25se/GGzzgRhy2N8T04UAo2kpEVvmmBM8=,Dnko/VbdjI9qZh6Jg10IO4gdzR1YN8tBkOh00W7hchI=,qW61VG0D5HPj3v8X2lodm5mHThJ5sLRUl3SQHchAajs=,i2hfPXE/FXQEkw3K00rXq2fVDlVd9Ef75GbF5cBLud0=,Xl66Z3BWobC1vl7XjN8g6xBfJVOsIu1xsNfGNlzZ93U=,U/mkVETHrEUnMPXO88AkAfYuh+NxHZ4O2Rjenfq9wvs=
htj9pTiQVTXCH4IMhpOm/0b5Cvo5ZWs2qCdmydrdKZE=,+JnGzaBGYGSSoTKegoNCY7YyRBGqSnk8dU2HuETmmvU=,kfJzE4Rg+8R1p7aAeErpLHHhmUA4nNDJyUsO9bDDNDk=,dSXPpUL8IdgR4HDklSoHkFoR9bod7Q1iam3ti/0xdl0=,QllgxAc0FAobSaraXc97TkV7Wrk9D0OHPc/2BYDxBXk=,U3hMNCn9OXXvM1MBfDhqfkywwgU5T6JnLhXZiQpcErM=
sLiWk1CHqtKuneOh1OXxY71RccPBImW8hOUy0OxTLQc=,IVjoi11pJ1Ca73pfqjLJJTCboG6ANggL4C/oME42AS4=,vRCQ1gw+y+XT1cDf7aX53e7Q977fwBaRXZP6oXYG5sk=,L9Q6NdZJF99m6gvFZiQcdHlwOIfgYYYGohqOvlQh4r4=,pkcdtwKyeteblZ39c1X7DFsu/smrKlI5b/XG1Osk+NU=,Fb4VeHIpbxN7m+T+zgFH8WZVPw76N5gs3s6cSNzNgU8=
fHaVWvksm61hWAYjQx651rJ2JZtwhEb6vy/Q7TgNK1c=,pYEbtgFdi3EOULn9VrAj9t0DvGmPv0/AKcrMiy6Vl7U=,iEzfvk3jYBpN/MkiPhT0cy6Zs2m3MAVzjNV34Byam/E=,2B0Ku63ttvXQIA7YxnCR9e2n1yqw+9jRIypk488w5nE=,4FQHBwC/qob1wSqd7aE9QeOlSKUJrd9fKEkP2rsqEkw=,KySStzVFzR0CrmU+80r8uVeE2q7GvDerHY75l6pHc/U=
Jjj5Q3W55IrVr15DkP4X274hR/cZcCj8GQuMeyG8XvU=,p+pP7Wui86JtaE4SFQNGZjNB+MnAFzA1Lz3LYuxYQok=,1BQTNj7/WWQkJslJ40KuHNA5mymj9ZkeYBeWwAlyHK4=,Cx8NPcT/pS+LJJh39iZTfQoaDa7JS1iWmTSETh0V4N8=,uk6/LaukE48atbrLojzXFPYLy2w/UGQeZmVqknAjD8U=,Qigohdx/+4BwwOTPajrH/HcQphBcUt3hlMncZ7pdTyk=
4yEKKpXgdxQEgDvCK5FdWxnj1l7pI5/vZ8q4tAABYug=,WlqthyFh5jPWUSq1RezqMGGTPYjPsozHzxKMxhmej2M=,0pAz+/Nr9So2tf4plduiqHmuzWU+pZKDwr/6ThTFP2U=,5A2p7vp8RyImtgUZV7Tasd3F/LKaJpR/DhIEU+M+x1c=,CyOzdwFM7uWeHi7zWgcLDII85qFiVYwWfzXLvqjEpNE=,zH01iCa8OpMB8zta088pQkok1FoDlqaJorv2QRIRXzg=
0BigwX0GqcvmLeav6OHsmIf18bUoISFHYTjmlzJMrMo=,PSjArpcyxbzdpucseF3OTMd5zPPn9E8qq+yxHDOqc7U=,h04nE5gZqzpsQhHFJyXdIaFkr7uEgWq0oN8LdQpV9Dc=,e3KjinjcUQPlKqYviAlfn4PEe6oGXY3RajCM8owNj2g=,eBwjMv4VhjhWRxO55jcwsyvBROaapL9Q0NgIJPr4h3o=,kWLF9cp7mo1Zx0sBhaqYCi6w9/Ff5XuTfTavW5XmR1E=
MU3LnfILph9bUuOxQIeE0A1PNh5P+zCJltyNFShrgWU=,3cJbAPrMOLToRtuyJrmg8inxiAO+fW8l4j3TsRw6Os4=,xs2YUMV7P3hdrdojst9EE6RgevMX2uhAnbAVaf7kHbs=,jvJ7Xj0wwln9j5D/xWt4jQ6S3BXc52nzc39ls+om6Eo=,wBeQ/J8CcBsv9KObmhvHbPTZErP+3moWVA0xp9sVtJE=,3ZutFnq/Hy1+YJcXQST9UwcOa75Oj5td0RRg1bR2bro=
iDSXQt40iFhKaUDIyJ0UnczwtLO1Tt89DbsV+xX1Wss=,6hAq6EWWZvxMSRpRPjRhDFZduNFxEmxhPrJ2WKDmaUw=,r0Tsj5tTE6OPb9eyQbXpr455HanaSoY91x4OXZgJ5DA=,C4dy8rh5dBeHKXkW0xbA/hXYUhYXH4gH6YT32V80KdQ=,YZguhfgeuNxWMk5ceNa7lGBkb4VBlAcU3n4qbZLZwYk=,JbnycLXmNa0ZyNJDTJH6UvzCwoHMgo/X63NetOMED44=
HuUHcX/1Zpx9QbdXu/LggFm142VYE7+51pXlwcbm1cY=,jN7GUkQorSCUdIVE9Wzh5WO4teXWL32wsgX7euripQU=,1YJRUWgIlJmZhqO9L1n4NuiFg/l/PD5qpUfICulEP58=,tDZAQlemIYoHeyEIrQZgc73x3z+NGRg9g4LBF8gQJYU=,MfM3lo8jS5DOGq3Y4Yv3atf4cFCKRveqOJNvEgFWpnI=,QG5IjpxP9704PRU4q9/ULpErwy2olG6wjv634Piphp8=
0zJA+4+uIZ3EDBHmT9igFtmaoUaozZZKEnjHOzy7Wpg=,nGZu2UtOtdSqFp9Hxw/aGHq/cC2u2yiwCyOKI4rJlCU=,VpygzwEUHoqHz3PNymFDKcEb897r2KZpvnYN5xm2fzQ=,Q6itOWNoe8DrFLmKXF5tCzMEhqDF0HYXM6lwz+PPlKs=,doaxziy2vPKLDN7tYFSM82VNl6jjaBhSg7h/fh6OLc8=,uwSD4gR2KOBGKz6ltJiF5c6PkDlcWG2fHKz/sfnT9cM=
0LeMK/C4TDBlw5Ox1ex3zDOTFI2oHgG5F0ZvwHba0eg=,SAeZO3zayr4vAxrmFWsE3qPaY+zSFu+iwLLzJg7JVTc=,2rt4FVXdx9lhPEcCgrPWB+XjIUZVNK8eAkPlkadqQ68=,qCBrpUtUL2tIZhD7d2KFOoAOCXkXh2Aq5Al+nPZk/yI=,MozCipChRpqBZbHSnOPPtIiYyhsbD2Rkfod7RBbbwIY=,p9aZczoLNelNx4x2lDnT8jyPxHV5X0a7xSUaLb6uEsg=
